cdek_id;city_name;region_name
29956;Грушки-Первые;"Белгородская область"
29957;Грушное;"Белгородская область"
29958;Грязное;"Белгородская область"
1230;Губкин;"Белгородская область"
29959;Гусев;"Белгородская область"
29960;Гусек-Погореловка;"Белгородская область"
29961;Гущенка;"Белгородская область"
29962;Давыдкин;"Белгородская область"
29963;"Дальнее Чесночное";"Белгородская область"
29964;"Дальние Россошки";"Белгородская область"
29965;Дальний;"Белгородская область"
17018;"Дальняя Игуменка";"Белгородская область"
29966;Двулучное;"Белгородская область"
29967;Двуреченка;"Белгородская область"
29968;Дегтярное;"Белгородская область"
29969;Демидовка;"Белгородская область"
29970;Деркунский;"Белгородская область"
29971;Дмитриевка;"Белгородская область"
29972;Дмитриевка;"Белгородская область"
29973;Дмитриевка;"Белгородская область"
29974;Добрино;"Белгородская область"
29975;Доброе;"Белгородская область"
29976;Доброе;"Белгородская область"
29977;Доброивановка;"Белгородская область"
29978;Доброполье;"Белгородская область"
17019;Долбино;"Белгородская область"
29979;Долгаловка;"Белгородская область"
29980;"Долгая Яруга";"Белгородская область"
29981;"Долгий Бродок";"Белгородская область"
29982;Долгий;"Белгородская область"
29983;Долгое;"Белгородская область"
29984;Долгое;"Белгородская область"
34128;Долгое;"Белгородская область"
29985;Долгое;"Белгородская область"
29986;Должик;"Белгородская область"
29987;Домановка;"Белгородская область"
29988;Домнино;"Белгородская область"
29989;Донец;"Белгородская область"
29990;Донцов;"Белгородская область"
17020;Дорогощь;"Белгородская область"
29991;Драгунка;"Белгородская область"
17021;Драгунское;"Белгородская область"
29992;Драгунское;"Белгородская область"
29993;Дроновка;"Белгородская область"
29994;Дроново;"Белгородская область"
29995;Дружба;"Белгородская область"
29996;"Дружный Второй";"Белгородская область"
29997;"Дружный Первый";"Белгородская область"
29998;Дружный;"Белгородская область"
30000;Дубино;"Белгородская область"
29999;Дубино;"Белгородская область"
30001;Дубки;"Белгородская область"
30002;"Дубовая Балка";"Белгородская область"
30003;Дубовенька;"Белгородская область"
2071;Дубовое;"Белгородская область"
30004;Дубовый;"Белгородская область"
30005;Дуброва;"Белгородская область"
30006;Дубровка;"Белгородская область"
30007;Дубровки;"Белгородская область"
30008;Дудчин;"Белгородская область"
30009;Дукмасивка;"Белгородская область"
30010;Думное;"Белгородская область"
30011;Дунайка;"Белгородская область"
30012;Евдокимов;"Белгородская область"
30013;Евсеев;"Белгородская область"
30014;Ездоцкий;"Белгородская область"
17023;Ездочное;"Белгородская область"
30015;Екатериновка;"Белгородская область"
30016;Елец;"Белгородская область"
30017;Елецкое;"Белгородская область"
30018;Емельяновка;"Белгородская область"
30019;Ендовино;"Белгородская область"
30020;Ендовицкий;"Белгородская область"
30021;Еремовка;"Белгородская область"
17024;Ерик;"Белгородская область"
30022;Жабское;"Белгородская область"
30023;Жданов;"Белгородская область"
30024;Желобок;"Белгородская область"
30025;Жердевка;"Белгородская область"
30026;Жигайловка;"Белгородская область"
30027;Жилин;"Белгородская область"
30028;Жилин;"Белгородская область"
30029;Жимолостное;"Белгородская область"
30030;Жуково;"Белгородская область"
30031;Журавка-Вторая;"Белгородская область"
30032;Журавка-Первая;"Белгородская область"
30033;Журавлевка;"Белгородская область"
17025;Журавлиное;"Белгородская область"
30034;Завалищено;"Белгородская область"
30035;Завалье;"Белгородская область"
30036;Завальское;"Белгородская область"
30037;Завидовка;"Белгородская область"
30038;Заводцы;"Белгородская область"
30039;Задельное;"Белгородская область"
17026;Задорожный;"Белгородская область"
30040;Зайчик;"Белгородская область"
30041;Закутское;"Белгородская область"
30042;Заломное;"Белгородская область"
30043;Заломное;"Белгородская область"
30044;Замостье;"Белгородская область"
30045;Замостье;"Белгородская область"
30046;Запольное;"Белгородская область"
30047;Заречное;"Белгородская область"
30048;Заречное;"Белгородская область"
30049;Заречье;"Белгородская область"
30050;Заречье;"Белгородская область"
30051;Заречье-Второе;"Белгородская область"
30052;Заречье-Первое;"Белгородская область"
30053;Зарницы;"Белгородская область"
17027;Засосна;"Белгородская область"
30054;Захарово;"Белгородская область"
30055;Зачатеевка;"Белгородская область"
30056;Заяровка;"Белгородская область"
30057;Заячье;"Белгородская область"
30058;Зварыкино;"Белгородская область"
30059;"Зеленая Дубрава";"Белгородская область"
17028;"Зеленая Поляна";"Белгородская область"
30060;"Зеленый Гай";"Белгородская область"
30061;"Зеленый Клин";"Белгородская область"
30062;Зеленый;"Белгородская область"
30063;Зенино;"Белгородская область"
30064;Зиборовка;"Белгородская область"
30065;Зимовенька;"Белгородская область"
30066;Зимовное;"Белгородская область"
30067;Зинаидино;"Белгородская область"
30068;Знаменка;"Белгородская область"
30069;Знаменка;"Белгородская область"
17029;Зозули;"Белгородская область"
17030;"Зоринские Дворы";"Белгородская область"
30070;Зубков;"Белгородская область"
30071;Зыбино;"Белгородская область"
30072;Ивановка;"Белгородская область"
30075;Ивановка;"Белгородская область"
30073;Ивановка;"Белгородская область"
30076;Ивановка;"Белгородская область"
30074;Ивановка;"Белгородская область"
17031;Ивановка;"Белгородская область"
30077;"Ивановская Лисица";"Белгородская область"
30078;Иващенково;"Белгородская область"
30079;Ивенка;"Белгородская область"
30080;Ивица;"Белгородская область"
14598;Ивня;"Белгородская область"
17032;Игнатов;"Белгородская область"
30081;Избушки;"Белгородская область"
30082;Илек-Кошары;"Белгородская область"
17033;Илек-Пеньковка;"Белгородская область"
30083;Иловка;"Белгородская область"
17034;Ильинка;"Белгородская область"
30084;Ильинский;"Белгородская область"
30085;"Имени Ленина";"Белгородская область"
30086;Ионовка;"Белгородская область"
30087;Искра;"Белгородская область"
30088;Казанка;"Белгородская область"
17035;Казацкое;"Белгородская область"
30089;Казацкое;"Белгородская область"
30090;Казацкое;"Белгородская область"
30091;Казачек;"Белгородская область"
17036;Казачок;"Белгородская область"
30092;Казачье;"Белгородская область"
30093;Казачье-Рудченское;"Белгородская область"
30094;"Казачья Лисица";"Белгородская область"
30095;Казинка;"Белгородская область"
30096;Казначеевка;"Белгородская область"
30097;Калинин;"Белгородская область"
30098;Калинин;"Белгородская область"
30099;Калинина;"Белгородская область"
30100;Калинино;"Белгородская область"
30101;Калиниченково;"Белгородская область"
30102;Калиновка;"Белгородская область"
30103;Калиновка;"Белгородская область"
30104;Калиновка;"Белгородская область"
30105;Калиново;"Белгородская область"
30106;Калитва;"Белгородская область"
30107;Калитва;"Белгородская область"
30108;Каменка;"Белгородская область"
30109;Каменский;"Белгородская область"
30110;Камызино;"Белгородская область"
30111;Камышеватое;"Белгородская область"
30112;Камышевка;"Белгородская область"
30113;Камышенка;"Белгородская область"
30114;Кандабарово;"Белгородская область"
30115;Каписевка;"Белгородская область"
14993;Каплино;"Белгородская область"
30116;Карабаново;"Белгородская область"
30117;Караешный;"Белгородская область"
30118;Караичное;"Белгородская область"
17037;Карнауховка;"Белгородская область"
30119;Карташевка;"Белгородская область"
30120;Касеновка;"Белгородская область"
30121;Кириченков;"Белгородская область"
30122;Кировский;"Белгородская область"
30123;Кирпин;"Белгородская область"
30124;Киселев;"Белгородская область"
30126;Киселевка;"Белгородская область"
30125;Киселевка;"Белгородская область"
17038;Киселево;"Белгородская область"
17039;Киселево;"Белгородская область"
30127;Кисленко;"Белгородская область"
30128;Кислинский;"Белгородская область"
30129;Клейменово;"Белгородская область"
30130;Клименки;"Белгородская область"
30131;Клименково;"Белгородская область"
30132;Климов;"Белгородская область"
30133;Климовое;"Белгородская область"
17040;Клиновец;"Белгородская область"
30134;Клиновый;"Белгородская область"
30135;Клиновый;"Белгородская область"
30136;Ключи;"Белгородская область"
30137;Ковалев;"Белгородская область"
30138;Ковалев;"Белгородская область"
30139;Ковалево;"Белгородская область"
30140;Ковылено;"Белгородская область"
30141;Кожанов;"Белгородская область"
17041;Козинка;"Белгородская область"
30142;Козловка;"Белгородская область"
30143;Козловский;"Белгородская область"
30144;Козлы;"Белгородская область"
30145;Козычево;"Белгородская область"
30146;Козьмодемьяновка;"Белгородская область"
30147;Колесников;"Белгородская область"
30148;Колесников;"Белгородская область"
30149;Колодезный;"Белгородская область"
30152;Коломыцево;"Белгородская область"
30150;Коломыцево;"Белгородская область"
30151;Коломыцево;"Белгородская область"
30153;Колосково;"Белгородская область"
30154;Колотиловка;"Белгородская область"
30155;Колотиловский;"Белгородская область"
30156;Колотов;"Белгородская область"
30157;Колпаково;"Белгородская область"
17042;Колтуновка;"Белгородская область"
30158;Колыхалино;"Белгородская область"
30159;Комаревцево;"Белгородская область"
30160;Коммуна;"Белгородская область"
17043;Комсомольский;"Белгородская область"
17044;Комсомольский;"Белгородская область"
30161;Комсомольский;"Белгородская область"
30162;Кондарево;"Белгородская область"
30163;Кондровка;"Белгородская область"
30164;Коновалово;"Белгородская область"
30165;Конопляновка;"Белгородская область"
30166;Конотоповка;"Белгородская область"
30167;Копанец;"Белгородская область"
30168;Копанки;"Белгородская область"
30169;Корниевка;"Белгородская область"
30170;Коробкин;"Белгородская область"
30171;Коробово;"Белгородская область"
30172;Коровино;"Белгородская область"
30173;Коровино;"Белгородская область"
30174;Коровино;"Белгородская область"
30175;Короткое;"Белгородская область"
2472;Короча;"Белгородская область"
30176;Корытное;"Белгородская область"
17045;Косилово;"Белгородская область"
30177;Косицыно;"Белгородская область"
30178;Костевка;"Белгородская область"
30179;Костевка;"Белгородская область"
30180;Костин;"Белгородская область"
30181;Кострома;"Белгородская область"
30182;Косухин;"Белгородская область"
30183;Косыревка;"Белгородская область"
30184;Косьминка;"Белгородская область"
30185;Котляров;"Белгородская область"
30186;Кочегуры;"Белгородская область"
30187;Кочетовка;"Белгородская область"
30188;Кочкино;"Белгородская область"
30189;Кошлаково;"Белгородская область"
30190;Кошмановка;"Белгородская область"
30191;Кощеево;"Белгородская область"
30192;Кощин;"Белгородская область"
30193;Кравцов;"Белгородская область"
17046;"Крапивенские Дворы";"Белгородская область"
30194;Крапивное;"Белгородская область"
30195;Крапивное;"Белгородская область"
30196;Красиво;"Белгородская область"
30197;Красивый;"Белгородская область"
30198;"Красная Звезда";"Белгородская область"
30199;"Красная Каменка";"Белгородская область"
30200;"Красная Нива";"Белгородская область"
30201;"Красная Нива";"Белгородская область"
30204;"Красная Поляна";"Белгородская область"
30202;"Красная Поляна";"Белгородская область"
30203;"Красная Поляна";"Белгородская область"
30205;"Красная Степь";"Белгородская область"
2066;"Красная Яруга";"Белгородская область"
30206;"Красное Городище";"Белгородская область"
30207;"Красное Знамя";"Белгородская область"
30208;"Красное Подгороднее";"Белгородская область"
30210;Красное;"Белгородская область"
17047;Красное;"Белгородская область"
30211;Красное;"Белгородская область"
30212;Красное;"Белгородская область"
30213;Красное;"Белгородская область"
30209;Красное;"Белгородская область"
30214;Красное;"Белгородская область"
30215;Краснокрестьянский;"Белгородская область"
30216;Красноорловский;"Белгородская область"
30217;"Красный Восток";"Белгородская область"
30218;"Красный Выселок";"Белгородская область"
30219;"Красный Куток";"Белгородская область"
30220;"Красный Май";"Белгородская область"
17048;"Красный Октябрь";"Белгородская область"
30221;"Красный Остров";"Белгородская область"
30222;"Красный Отрожек";"Белгородская область"
30223;"Красный Пахарь";"Белгородская область"
30224;"Красный Пахарь";"Белгородская область"
30228;Красный;"Белгородская область"
30225;Красный;"Белгородская область"
30226;Красный;"Белгородская область"
30227;Красный;"Белгородская область"
30229;Крепацкий;"Белгородская область"
30230;Крестов;"Белгородская область"
30231;Крестовое;"Белгородская область"
30232;"Кривая Роща";"Белгородская область"
30233;Кривой;"Белгородская область"
30234;Кривошеевка;"Белгородская область"
30235;Кривцово;"Белгородская область"
30236;"Кривые Балки";"Белгородская область"
30238;Криничное;"Белгородская область"
30237;Криничное;"Белгородская область"
30239;Криничный;"Белгородская область"
30240;Крисаново;"Белгородская область"
30241;Кругленькое;"Белгородская область"
30242;Круглое;"Белгородская область"
17049;"Крутой Лог";"Белгородская область"
30243;Крутой;"Белгородская область"
30244;Крученый;"Белгородская область"
30245;Крюк;"Белгородская область"
30246;Крюково;"Белгородская область"
30247;Крюково;"Белгородская область"
30248;Кубраки;"Белгородская область"
30249;Кугутки;"Белгородская область"
30250;Кудрин;"Белгородская область"
30251;Кузнецовка;"Белгородская область"
30252;Кукаречин;"Белгородская область"
30253;Кукуевка;"Белгородская область"
30254;Кулевка;"Белгородская область"
30255;Кулешов;"Белгородская область"
30256;Кулешовка;"Белгородская область"
30257;"Куликовы Липяги";"Белгородская область"
30258;"Кулиновка станция";"Белгородская область"
30259;Кулькин;"Белгородская область"
30260;Кульма;"Белгородская область"
30261;Купино;"Белгородская область"
30262;Куприянов;"Белгородская область"
30263;Кураковка;"Белгородская область"
30264;Курасовка;"Белгородская область"
30265;Курганка;"Белгородская область"
30266;Кургашки;"Белгородская область"
17050;Кустовое;"Белгородская область"
30267;Кучугуры;"Белгородская область"
30268;Кущино;"Белгородская область"
30269;Лавы;"Белгородская область"
30270;Ладомировка;"Белгородская область"
30271;Лазареново;"Белгородская область"
30272;Лазурное;"Белгородская область"
30273;Лаптевка;"Белгородская область"
30274;Лаптиев;"Белгородская область"
33451;Лапыгино;"Белгородская область"
30275;Ларисовка;"Белгородская область"
30276;Ленинский;"Белгородская область"
17051;Леоновка;"Белгородская область"
30277;Леоновка;"Белгородская область"
30278;Лесиковка;"Белгородская область"
30279;Лески;"Белгородская область"
30280;"Лесное Уколово";"Белгородская область"
30281;Ливенка;"Белгородская область"
30282;Лимарев;"Белгородская область"
30283;Липовка;"Белгородская область"
30284;Лисички;"Белгородская область"
30285;Лихолобов;"Белгородская область"
30286;Лобковка;"Белгородская область"
30287;Логачевка;"Белгородская область"
30288;Лозная;"Белгородская область"
30289;Лозное;"Белгородская область"
30290;"Лозовая Рудка";"Белгородская область"
30291;Лозовое;"Белгородская область"
30292;Лозовое;"Белгородская область"
30293;Локня;"Белгородская область"
30294;Ломное;"Белгородская область"
17052;Ломово;"Белгородская область"
30295;Лопин;"Белгородская область"
30296;Лубяное-Первое;"Белгородская область"
30297;Луговка;"Белгородская область"
30298;Луговое;"Белгородская область"
30299;Лутовиново;"Белгородская область"
30300;Луханино;"Белгородская область"
30301;Луценково;"Белгородская область"
30302;Лучка;"Белгородская область"
30304;Лучки;"Белгородская область"
30303;Лучки;"Белгородская область"
30305;Львов;"Белгородская область"
30306;Львовка;"Белгородская область"
30307;Мазепин;"Белгородская область"
17053;Мазикино;"Белгородская область"
30308;Майорщина;"Белгородская область"
131;Майский;"Белгородская область"
30309;Майское;"Белгородская область"
30310;Макешкино;"Белгородская область"
30311;Максименково;"Белгородская область"
30312;Максимовка;"Белгородская область"
30313;Малакеево;"Белгородская область"
17054;Малиновка;"Белгородская область"
30314;Малиново;"Белгородская область"
30315;Малиново;"Белгородская область"
30316;Малиново;"Белгородская область"
30317;Малиново;"Белгородская область"
30318;Малоалексеевка;"Белгородская область"
17055;Малобыково;"Белгородская область"
30319;"Малое Городище";"Белгородская область"
30320;"Малое Песчаное";"Белгородская область"
30321;Малоленинский;"Белгородская область"
30322;Маломихайловка;"Белгородская область"
30323;Малоржавец;"Белгородская область"
30324;Малотроицкое;"Белгородская область"
30325;Малояблоново;"Белгородская область"
30326;"Малые Маячки";"Белгородская область"
30327;Малый;"Белгородская область"
30328;Мальцевка;"Белгородская область"
30329;Мандрово;"Белгородская область"
30330;Мариновка;"Белгородская область"
30331;Мартынцы;"Белгородская область"
30332;Марченко;"Белгородская область"
30333;Марынычев;"Белгородская область"
30335;Марьевка;"Белгородская область"
30334;Марьевка;"Белгородская область"
30336;Марьино;"Белгородская область"
15846;"Маслова Пристань";"Белгородская область"
30337;Масловка;"Белгородская область"
30338;Масловка;"Белгородская область"
30339;Масловка;"Белгородская область"
30340;Масычево;"Белгородская область"
17056;Матрено-Гезово;"Белгородская область"
30341;Махнов;"Белгородская область"
30342;Махотынка;"Белгородская область"
30343;Медвежье;"Белгородская область"
17057;Мелихово;"Белгородская область"
30344;Меловое;"Белгородская область"
30345;Меняйлово;"Белгородская область"
30346;Меркуловка;"Белгородская область"
30347;Мешковое;"Белгородская область"
30348;Миндоловка;"Белгородская область"
30349;Мирный;"Белгородская область"
30350;Миронов;"Белгородская область"
30351;Мироновка;"Белгородская область"
30352;Мирошники;"Белгородская область"
30353;Михайлов;"Белгородская область"
30355;Михайловка;"Белгородская область"
30354;Михайловка;"Белгородская область"
30356;Мичуринский;"Белгородская область"
30357;Можайское;"Белгородская область"
30358;Мозолевка;"Белгородская область"
30359;"Мокрая Орловка";"Белгородская область"
30360;"Мокрый Лог";"Белгородская область"
30361;Мордовинка;"Белгородская область"
30362;Мосьпанов;"Белгородская область"
30363;Мочаки;"Белгородская область"
30364;Мочаки-Первые;"Белгородская область"
30365;Мощеное;"Белгородская область"
30366;Мощеное;"Белгородская область"
30367;Муренцев;"Белгородская область"
17058;Муром;"Белгородская область"
30368;Мухановка;"Белгородская область"
30369;Мухин;"Белгородская область"
30370;Мухоудеровка;"Белгородская область"
17059;Мясоедово;"Белгородская область"
30371;Нагольное;"Белгородская область"
30372;Нагорье;"Белгородская область"
30373;Надеждовка;"Белгородская область"
30374;Надежевка;"Белгородская область"
30375;Надежный;"Белгородская область"
17060;Насоново;"Белгородская область"
30376;"Наумовка Вторая";"Белгородская область"
30377;Наумовка;"Белгородская область"
30378;"Неведомый Колодезь";"Белгородская область"
17061;Недоступовка;"Белгородская область"
17062;Нежеголь;"Белгородская область"
39;Незнамово;"Белгородская область"
30379;Неклюдово;"Белгородская область"
30380;Некрасовка;"Белгородская область"
30381;"Нелидовка д..";"Белгородская область"
30382;Неменущий;"Белгородская область"
30383;Немцево;"Белгородская область"
30384;Непхаево;"Белгородская область"
30385;Нехаевка;"Белгородская область"
17063;Нехотеевка;"Белгородская область"
30386;Нехотеевка;"Белгородская область"
17065;Нечаевка;"Белгородская область"
17064;Нечаевка;"Белгородская область"
30387;Нечаевка;"Белгородская область"
30388;Нечаево;"Белгородская область"
30389;Нива;"Белгородская область"
30390;Нива;"Белгородская область"
30391;"Нижнее Березово-Второе";"Белгородская область"
30392;Нижнепенский;"Белгородская область"
30393;"Нижние Лубянки";"Белгородская область"
30394;"Нижние Мельницы";"Белгородская область"
30395;"Нижние Пены";"Белгородская область"
17066;"Нижний Ольшанец";"Белгородская область"
30396;"Нижняя Гусынка";"Белгородская область"
30397;"Нижняя Покровка";"Белгородская область"
23882;"Нижняя Серебрянка";"Белгородская область"
30398;Никитин;"Белгородская область"
17067;Никитовка;"Белгородская область"
30399;Никитское;"Белгородская область"
30400;Николаевка;"Белгородская область"
30401;Николаевка;"Белгородская область"
30402;Николаевка;"Белгородская область"
30403;Николаевка;"Белгородская область"
30404;Николаевский;"Белгородская область"
30406;Никольский;"Белгородская область"
30407;Никольский;"Белгородская область"
30405;Никольский;"Белгородская область"
30408;Никольский;"Белгородская область"
17068;Никольское;"Белгородская область"
30409;Никольское;"Белгородская область"
30410;Никольское;"Белгородская область"
30411;Нина;"Белгородская область"
17069;Ниновка;"Белгородская область"
30412;"Новая Безгинка";"Белгородская область"
30413;"Новая Березовка";"Белгородская область"
30414;"Новая Глинка";"Белгородская область"
17070;"Новая Деревня";"Белгородская область"
30415;"Новая Деревня";"Белгородская область"
30416;"Новая Долина";"Белгородская область"
30417;"Новая Заря";"Белгородская область"
30418;"Новая Ивановка";"Белгородская область"
30419;"Новая Масловка";"Белгородская область"
30420;"Новая Наумовка";"Белгородская область"
17071;"Новая Нелидовка";"Белгородская область"
30421;"Новая Райгородка";"Белгородская область"
30422;"Новая Симоновка";"Белгородская область"
17072;"Новая Слободка";"Белгородская область"
13927;"Новая Таволжанка";"Белгородская область"
30423;Новенькое;"Белгородская область"
30439;Ново-Репяховка;"Белгородская область"
30425;Новоалександровка;"Белгородская область"
30424;Новоалександровка;"Белгородская область"
30426;Новоалександровка;"Белгородская область"
30427;Новоалександровка;"Белгородская область"
30428;Новогеоргиевка;"Белгородская область"
30429;Новодевичий;"Белгородская область"
30430;Новое;"Белгородская область"
30431;Новозахаровка;"Белгородская область"
30432;Новозинаидинский;"Белгородская область"
30433;Новозинаидинское;"Белгородская область"
30434;Новоивановка;"Белгородская область"
30435;Новоказацкий;"Белгородская область"
17073;Новоказацкое;"Белгородская область"
30436;Новоленинское;"Белгородская область"
30437;Новооскочное;"Белгородская область"
30438;Новопетровка;"Белгородская область"
30440;Новоречье;"Белгородская область"
30441;Новорождественка;"Белгородская область"
30442;Новорослов;"Белгородская область"
17074;Новосадовый;"Белгородская область"
17075;"Новоселовка Вторая";"Белгородская область"
17076;"Новоселовка Первая";"Белгородская область"
30444;Новоселовка;"Белгородская область"
17077;Новоселовка;"Белгородская область"
30445;Новоселовка;"Белгородская область"
30443;Новоселовка;"Белгородская область"
30446;Новоселовка;"Белгородская область"
30447;Новосолдатка;"Белгородская область"
30448;Новостроевка-Вторая;"Белгородская область"
30449;Новостроевка-Первая;"Белгородская область"
30450;Новотроевка;"Белгородская область"
30451;Новоуколово;"Белгородская область"
17078;Новохуторное;"Белгородская область"
30452;Новочеркасский;"Белгородская область"
30453;Новоясеновка;"Белгородская область"
30454;"Новые Лозы";"Белгородская область"
30455;"Новый Изрог";"Белгородская область"
341;"Новый Оскол";"Белгородская область"
30457;"Новый Поселок";"Белгородская область"
30458;"Новый Путь";"Белгородская область"
30459;"Новый Путь";"Белгородская область"
30460;"Новый Путь";"Белгородская область"
30456;Новый;"Белгородская область"
30461;Ногин;"Белгородская область"
17079;Обуховка;"Белгородская область"
30462;Объединенный;"Белгородская область"
30463;Овчаровка;"Белгородская область"
30464;Овчинниково;"Белгородская область"
30465;Огибное;"Белгородская область"
30466;Огнищево;"Белгородская область"
30467;Одинцов;"Белгородская область"
30468;Озерный;"Белгородская область"
30469;Озерово;"Белгородская область"
30470;Озеровский;"Белгородская область"
30471;"Октябрьская Готня";"Белгородская область"
2067;Октябрьский;"Белгородская область"
17080;Окуни;"Белгородская область"
30472;Олегово;"Белгородская область"
30473;Олейники;"Белгородская область"
30474;Олейницкий;"Белгородская область"
30475;Ольхов;"Белгородская область"
17081;Ольховатка;"Белгородская область"
17082;Ольховатка;"Белгородская область"
30476;Ольховатка;"Белгородская область"
30477;Ольховатка;"Белгородская область"
17083;Ольховатка;"Белгородская область"
30478;Ольховка;"Белгородская область"
30479;Ольшанка;"Белгородская область"
30480;Опытный;"Белгородская область"
30481;Орехово;"Белгородская область"
30482;Орлик;"Белгородская область"
30483;Орлиное;"Белгородская область"
30484;Орлов;"Белгородская область"
30485;Орлов;"Белгородская область"
17084;Орловка;"Белгородская область"
30486;Орловка;"Белгородская область"
30487;Осадчее;"Белгородская область"
30488;Осиновка;"Белгородская область"
30489;Осколище;"Белгородская область"
30490;"Оскольское лесн-во";"Белгородская область"
30491;Оскольское;"Белгородская область"
30492;"Остапенко Второй";"Белгородская область"
30493;"Остапенко Первый";"Белгородская область"
30494;Остаповка;"Белгородская область"
30495;Остроухово;"Белгородская область"
30496;Осьмаков;"Белгородская область"
17085;Отрадное;"Белгородская область"
30497;Отрадное;"Белгородская область"
30498;Отрадовка;"Белгородская область"
30499;Отрадовский;"Белгородская область"
30500;Отруб;"Белгородская область"
30503;Павловка;"Белгородская область"
30501;Павловка;"Белгородская область"
30502;Павловка;"Белгородская область"
30504;Павловский;"Белгородская область"
30505;Палатовка-Вторая;"Белгородская область"
30506;Палатово;"Белгородская область"
30507;Панков;"Белгородская область"
30508;Папушин;"Белгородская область"
30509;Пенцево;"Белгородская область"
30510;"Первое Цепляево";"Белгородская область"
30512;Первомайский;"Белгородская область"
30513;Первомайский;"Белгородская область"
30514;Первомайский;"Белгородская область"
17086;Первомайский;"Белгородская область"
30511;Первомайский;"Белгородская область"
30515;Перелески;"Белгородская область"
30516;Перелесок;"Белгородская область"
30517;Пески;"Белгородская область"
30518;Песковатка;"Белгородская область"
30519;Пестуново;"Белгородская область"
30521;Песчанка;"Белгородская область"
30520;Песчанка;"Белгородская область"
17087;Песчанка;"Белгородская область"
30522;Песчаное;"Белгородская область"
30523;Песчаное;"Белгородская область"
30524;Петров;"Белгородская область"
30525;"Петровка (Петровское с/п)";"Белгородская область"
30526;"Петровка (Прелестненское с/п)";"Белгородская область"
30527;Петровка;"Белгородская область"
30528;Петровка;"Белгородская область"
30529;Петровский;"Белгородская область"
30530;Петровский;"Белгородская область"
30531;Петровский;"Белгородская область"
17088;Петропавловка;"Белгородская область"
30532;Петропавловка;"Белгородская область"
30533;Пирогово;"Белгородская область"
